"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"minus",0.882396787405014,0.221205279231071,0.0204033786430955,0.345139682292938,-0.537745445966721,0.347394842654467,-0.218373652547598,-0.112153504043818,-0.0243937969207764,-0.162786304950714,-0.630812138319016,0.28524961322546,-0.464187875390053,0.119438111782074,0.229581326246262,-0.418139647692442,-0.265472695231438,-0.278776824474335,1.09480279684067,-0.760415583848953,-0.0831119567155838,-1.01801201701164,0.238721735775471,0.145488975569606,0.211042255163193,0.211143977940083,0.170405657030642,-0.0984177626669407,0.744698822498322,-0.304151598364115,-0.736375510692596,-0.0490972995758057,-0.0911968909204006,0.506285637617111,-0.194353960454464,-0.534256532788277,-0.261649712920189,0.0441109966486692,-0.222476378083229,-0.786215860396624,-0.63713975995779,0.319313702173531,-0.833027362823486,0.650904983282089,1.22527441382408,0.273890420794487,0.115608379244804,-0.0892533659934998,-0.447422780096531,-0.00210089981555939
"buttons.",-0.472349926829338,-0.0951409861445427,-0.227094985544682,0.519399955868721,0.0363195071695372,0.455465570092201,-0.298551701009274,0.0853251246735454,-0.153288032859564,0.348546758294106,-0.375928375869989,-0.152528703212738,-0.362856164574623,0.53393280506134,0.207865938544273,0.443245630711317,0.0671587847173214,-0.244454309344292,0.155341476202011,0.132773116230965,-0.529006898403168,0.339324057102203,0.547864437103271,-0.63675083220005,-0.246736437082291,0.166900258511305,-0.126312093809247,-0.426833227276802,-0.248593464493752,-0.732944965362549,-0.296428270637989,-0.295460924506187,-0.617271848022938,-0.409014016389847,-0.397933289408684,-0.65407801233232,-0.125530349090695,0.214457415044308,-0.431517235934734,0.475832596421242,-0.194976978003979,0.22191047668457,0.373537711799145,-1.00780987739563,-0.196205407381058,-0.026824563741684,0.788568288087845,-0.355092510581017,0.0335871577262878,0.222387720597908
"calibrated,",-0.0861421413719654,0.712017700076103,0.203471609391272,-0.210999295115471,-0.733121484518051,0.380138106644154,-0.427247241139412,0.748463325202465,-0.387829884886742,0.357756242156029,0.275341808795929,-0.181038666516542,0.434949263930321,0.513091623783112,-0.148161679506302,0.121961433440447,0.315956564620137,0.485472232103348,0.324893407523632,-0.833148963749409,-0.129020601511002,0.215793449431658,0.900414764881134,0.645059898495674,0.236729621887207,-0.74172081798315,-0.146549493074417,-0.190497644245625,0.468271419405937,0.461893707513809,-0.729374557733536,-0.325379926711321,-0.225016612559557,0.432965368032455,-0.136927142739296,-0.996318101882935,0.194282349199057,-0.612557262182236,-0.155668603256345,-0.190542951226234,-0.419876545667648,0.665850088000298,0.0438484251499176,-0.237418219447136,-0.619907267391682,-0.671896606683731,0.0265908539295197,-0.360582679510117,-0.134179383516312,0.171300366520882
"like.",0.174811623990536,0.40035666897893,0.3130843937397,0.0477740839123726,0.141475364565849,0.724110931158066,-0.458258897066116,-0.0413791388273239,0.432795614004135,0.555340886116028,-0.0565952360630035,-0.102690324187279,-0.328669339418411,-0.123198520392179,-0.392044387757778,-0.549122869968414,-0.0909188762307167,0.365308232605457,0.317621052265167,-0.534637928009033,1.11110371351242,0.0563934743404388,-0.288971576839685,-0.253371722996235,0.275494620203972,-0.21285554766655,-0.244576662778854,0.175599571317434,-1.13191199302673,0.637758255004883,0.59179213643074,-0.122440040111542,0.570633947849274,-0.127529017161578,0.585721850395203,-0.899375975131989,-1.00049948692322,0.303298763930798,0.140289485454559,-0.911283135414124,-0.525654345750809,-0.0676922351121902,-0.309335865080357,-0.10706214979291,-0.0774659775197506,-0.412418685853481,-0.202168002724648,-0.284945670515299,0.464076954871416,-0.916635617613792
"options,",0.222498636692762,0.77010040730238,0.372294314205647,0.275196731090546,-0.408072039484978,-0.902821153402328,-0.816203787922859,0.079371115192771,-0.657492984086275,0.0577186495065689,-0.231109172105789,0.38600392639637,0.286173745989799,0.0220028683543205,-1.5794695019722,-0.241080366075039,-0.0427690558135509,-0.188266180455685,0.28545930981636,0.127950131893158,-0.314365811645985,-0.87581592798233,-0.13512647151947,0.0553097045049071,-0.213937878608704,0.0460062371566892,-0.484735935926437,0.103392511606216,-0.346614792943001,0.293843224644661,0.503861322999001,0.597374439239502,-0.848278522491455,0.586248390376568,-0.503871783614159,0.895144939422607,-0.0219891369342804,-0.650396078824997,-0.479515895247459,-0.178762882947922,-0.768712632358074,0.0322513841092587,0.896441757678986,-0.414537459611893,-0.231453627347946,-1.11515295505524,-0.726639792323112,0.217504985630512,0.184581197798252,-0.107804879546165
"puts",-0.598386228084564,-0.101415861397982,0.562250643968582,0.302456647157669,-0.00753980129957199,-0.473333477973938,0.168147383257747,0.326135888695717,-0.652384877204895,-0.007502481341362,-0.0833064019680023,-0.571051210165024,-0.111022282391787,0.172965727746487,0.258468106389046,0.0637997016310692,0.00237945094704628,0.263303415849805,0.00597807765007019,0.0735146179795265,0.714833825826645,0.131015777587891,0.0501260459423065,-0.438290953636169,-0.908382147550583,-0.0642346441745758,-0.268722772598267,0.203495446592569,-0.463374055922031,0.0414378941059113,-0.191564083099365,0.278640009462833,-0.786761969327927,-0.641334936022758,0.296657800674438,-0.259235579520464,-0.369147449731827,-0.278576344251633,-0.387563675642014,-0.447583362460136,-0.558512091636658,0.693989042192698,-0.455037817358971,-0.345891922712326,-0.324542118236423,0.0986450538039207,0.490329474210739,-0.314186245203018,-0.175933063030243,0.0769131667912006
"qhd",0.42644065618515,-0.630879461765289,0.235735476016998,-0.583150893449783,-0.294594705104828,0.0142502905800939,-0.795518700033426,0.686991527676582,-0.623107388615608,-0.399446025490761,-0.375071093440056,-0.985076189041138,0.948009043931961,-0.172123119235039,0.563781410455704,-0.124876603484154,0.497130766510963,0.0578325688838959,0.518023088574409,-0.445005746558309,-0.0550716519355774,0.157117255963385,-0.0517700389027596,-0.314273459836841,0.530611887574196,-0.555949240922928,0.219707824289799,0.38563434779644,0.2064548432827,0.842734426259995,-0.108917891979218,0.525096863508224,-0.144340120255947,0.326694875955582,0.0977772995829582,-0.0235291048884392,-1.10079523921013,0.373979046940804,-0.108268171548843,-0.849855594336987,-0.782651722431183,0.532664895057678,-0.0305381119251251,-0.74107651412487,0.029291108250618,-0.661433551460505,-0.142013594508171,-0.650596737861633,0.313540656119585,0.39384469948709
"lots",-0.328548885881901,-0.447761431336403,-1.25133925676346,0.4955203384161,0.113945480436087,0.937675982713699,-0.741048842668533,-0.569535225629807,-0.642001070082188,-0.467892497777939,-0.0704422891139984,0.363121323287487,-0.703780770301819,-0.470740631222725,-0.490023486316204,0.361191757023335,-0.541632205247879,-0.435829609632492,0.176636219024658,-0.916581571102142,0.891715779900551,-0.291352678090334,0.0302284583449364,0.0466473996639252,-0.2109414935112,0.581026256084442,0.508421808481216,0.419180914759636,0.187071040272713,-0.0722335875034332,0.26653379201889,0.188189476728439,0.331099908798933,0.623474448919296,-0.602094739675522,-0.935997575521469,0.911862850189209,-0.701509475708008,-0.490252733230591,0.165829449892044,-0.262797698378563,-0.0170491598546505,0.0467057079076767,0.214867357164621,-0.900367915630341,0.447661608457565,1.21859267354012,-0.091856062412262,0.0375054776668549,0.400787368416786
"debris",-0.299949929118156,0.343573743477464,0.474851131439209,-0.122036299202591,-0.307369746267796,-0.423247866332531,-0.220379963517189,-0.209035500884056,-0.261247344315052,-0.342743366956711,0.634562849998474,0.0819709189236164,-0.704170703887939,-0.128778070211411,-0.164844080805779,0.215681001543999,0.0471213981509209,0.46385695785284,0.341237805783749,-0.662686005234718,-0.149539053440094,-0.448667734861374,-0.208492830395699,-0.193917945027351,0.0189650356769562,-0.204411774873734,-0.420586463063955,-0.0982301905751228,0.188362181186676,-0.405790988355875,-0.564415320754051,0.907294005155563,-0.0718664973974228,0.0181610584259033,-0.306228838860989,-0.30979360640049,0.211589679121971,0.0143188899382949,-0.619498178362846,0.561948537826538,-0.42024948168546,0.464572370052338,0.12696248292923,-0.185155138373375,-0.583466216921806,-0.316269516944885,0.600073389708996,-0.553929030895233,0.384552612900734,0.349210470914841
"(after",1.5112601518631,-0.38022069633007,-0.156496122479439,0.18895779363811,0.405668765306473,0.392694410867989,-0.226312011480331,-0.240751720964909,-0.142351366579533,0.0158870071172714,0.492440581321716,0.448464170098305,-0.429777100682259,0.679408267140388,-0.147754922509193,0.668232396245003,0.000220566987991333,0.282039247453213,0.41548490524292,-0.15056299045682,-1.48048740625381,-0.741259589791298,0.587953880429268,-0.287399686872959,0.498466521501541,-0.0281277559697628,0.0483673512935638,-0.0360857248306274,0.0858601983636618,0.212438248097897,-0.827335059642792,0.266492158174515,-0.481766737997532,-1.01234239339828,-0.347128584980965,-0.431001517921686,0.26989281643182,-0.265247836709023,0.13323565851897,0.444730462506413,-0.142906188964844,0.739341333508492,-0.764662429690361,-0.472856178879738,-0.582933783531189,-0.761164397001266,0.21970634162426,0.279685731860809,-0.0259316861629486,-0.180797517299652
"whenever",0.213607177138329,-0.0659530907869339,0.161326631903648,0.364635601639748,-0.772655040025711,0.510081082582474,-0.0553238689899445,-0.422308996319771,-0.6886827647686,-0.105152010917664,-0.246871557086706,0.00401603057980537,0.509751737117767,-0.45286188274622,0.201977366581559,-0.334385275840759,0.399005856364965,0.140395402908325,0.0434813424944878,-0.421756654977798,-0.192870579659939,-0.0319521129131317,0.253170639276505,-0.93754717707634,0.223443370312452,0.127200603485107,-0.683836549520493,-0.491222038865089,0.472141832113266,0.0047253742814064,-0.706705212593079,-0.187680447474122,-0.625037625432014,-0.747546792030334,0.345307223498821,0.0574179021641612,-0.0483534187078476,0.132519736886024,-1.1250393986702,-0.228463906794786,0.165278643369675,0.428273014724255,0.319382891058922,0.164869457483292,-0.350011579692364,-0.105079943314195,0.400909520685673,0.227162323892117,-0.00408268719911575,-0.692087516188622
"not",0.718239784240723,-0.722799301147461,0.696030661463737,0.0983688496053219,0.286506906151772,-0.766310513019562,0.317880809307098,-0.501050174236298,0.622793704271317,0.681560724973679,0.329154716804624,0.718259885907173,0.0323057994246483,-0.246851988136768,0.772319212555885,-0.571517735719681,-0.191734461113811,-0.5679941624403,-0.622458338737488,0.252652794122696,0.190721203107387,0.636727333068848,-0.00550152361392975,1.57790726423264,0.499472573399544,-0.499768916517496,0.215535301715136,0.834270477294922,0.183638997375965,0.62143038213253,-0.064253069460392,1.23620134592056,-0.0729684829711914,0.00294159352779388,0.0509670376777649,1.1350212097168,0.679276168346405,0.209459543228149,0.444145053625107,0.524212718009949,0.467241324484348,-1.61465498805046,0.663233190774918,0.914649099111557,-0.152493543922901,1.90380859375,-0.762027367949486,0.297462068498135,0.0334856202825904,-0.518176898360252
"present",0.568338096141815,0.300531753338873,-0.496716685593128,-0.217042319476604,-0.977476075291634,-0.308761805295944,-0.0839876383543015,-0.338619462680072,-0.229312032461166,-0.149226881563663,0.623006492853165,-0.522630698978901,-0.531484553590417,-0.283491614274681,0.651730090379715,-0.464528679847717,-0.168897181749344,0.549076292663813,0.417760320007801,0.478636354207993,-0.355020120739937,-1.33859324455261,1.17517474293709,-0.681579291820526,0.377653542906046,0.475363130681217,-0.829276144504547,0.191158540546894,0.647872447967529,0.0394392311573029,0.234844341874123,0.1685825958848,0.227927304804325,0.314506089314818,0.295341080985963,-0.0381661355495453,0.172623805701733,-0.548063278198242,-0.370646566152573,-0.954433888196945,-0.320984661579132,-0.25889390707016,-0.219059452414513,0.25909111648798,-0.542562112212181,-0.748233810067177,0.00143961608409882,0.0629829056560993,-0.252779334783554,0.82584673166275
"chance",-0.147165849804878,-0.453554030274972,0.310442164540291,0.157351136207581,-0.474532172083855,-0.107059122994542,-0.400589138269424,0.0705720670521259,-0.110575667582452,-1.00062584877014,0.0336592793464661,-0.834319055080414,0.0133192762732506,-1.10010580718517,0.110436178743839,0.340344071388245,0.554859980940819,0.584289982914925,0.339222751557827,-0.526754848659039,0.0930900424718857,0.180011805146933,-0.380616873502731,-0.562925843056291,-0.0116965621709824,0.196927227079868,-0.237803354859352,-1.12760198116302,0.708387561142445,0.588842794299126,0.0891950875520706,0.459742674604058,0.0378862371435389,-0.361296750605106,-0.545588977634907,-0.410283178091049,-0.491076424717903,0.615630013868213,-0.846521198749542,0.428839597385377,0.0478391200304031,0.367755919694901,0.440946727991104,0.280936069786549,0.118744969367981,-0.085195817053318,-0.851589009165764,0.351388122886419,-0.346133876591921,0.70082038640976
"combined",-0.356390193104744,-0.0386140048503876,0.204653488472104,-0.252392411231995,0.0431419909000397,-0.166826017200947,0.887414678931236,-0.402419630438089,-0.174020543694496,-0.308062147349119,0.153256051242352,-0.0959012638777494,-0.994191855192184,0.667663305997849,0.23507884144783,0.335395634174347,0.329886183142662,-0.497984573245049,0.0995542705059052,0.0752159208059311,-0.525191590189934,-0.165616802871227,-0.184488028287888,0.646774455904961,-0.440353959798813,0.46765124797821,0.377414509654045,-0.129282843787223,-0.30633844435215,0.861984133720398,-0.337659850716591,0.631037175655365,-0.414355099201202,0.472921997308731,-0.33871653676033,-0.421930760145187,-0.0282437205314636,0.374993532896042,0.232818121090531,-0.151548497378826,-0.334595039486885,0.895799422636628,-0.326290756464005,-0.287430644035339,-0.555789485573769,-0.437032461166382,0.266350209712982,0.391834869980812,0.0588696468621492,0.898027487099171
"bottom.",-0.267463371157646,0.229771800339222,0.398909267038107,0.572910495102406,-0.796790719032288,0.46159596927464,-0.589095875620842,-0.551485881209373,0.142422792967409,-0.165824413299561,0.0351259112358093,-0.537848729640245,-0.355136156082153,0.687519647181034,0.24011092633009,0.203527808189392,0.553297095000744,-0.5340740904212,-0.0912801977247,0.802233442664146,0.0158466398715973,-0.421308968216181,-0.479046806693077,-0.141453355550766,0.371950393513544,0.518223941326141,0.446291655302048,-0.375105351209641,-0.0959417335689068,0.566368088126183,-0.900126159191132,0.394771575927734,-0.478957524523139,-0.312869846820831,-0.386986196041107,-0.347887501120567,-0.334177628159523,-0.352899469435215,-0.440042592585087,-0.188060086220503,0.257088139653206,0.296111188828945,0.0923583209514618,-0.457348469644785,-0.364298701286316,-0.141766607761383,-0.203880954533815,0.158456683158875,-0.860442817211151,0.740516930818558
"visual",-0.136069867759943,0.225530408322811,0.0522384978830814,-0.087760403752327,0.257037028670311,0.107052460312843,-0.0996151268482208,0.250843569636345,0.0937863923609257,0.354376226663589,-0.085033655166626,0.380192413926125,-0.0471304431557655,-0.300588369369507,-0.55281563103199,-0.712534189224243,-0.157391205430031,-0.590618796646595,1.12051525712013,0.281256765127182,-1.14622130990028,-0.0472952127456665,-0.837333753705025,0.738610580563545,-0.346567599102855,0.447812743950635,0.139179855585098,0.201751202344894,0.437343120574951,-0.318267002701759,0.18985402956605,-0.41702675819397,-0.52621865272522,0.587671995162964,-1.44365563988686,-0.681794226169586,0.0405268520116806,0.20980354398489,-0.233372621238232,-0.0362123474478722,-0.772363066673279,-0.0702283084392548,-0.0475726574659348,0.249008188024163,-0.38109628111124,-0.616490602493286,0.637686491012573,-0.138894848525524,-0.126707576215267,0.891260638833046
"justify",0.0658287592232227,-0.17958378046751,0.254044029861689,-0.285478223115206,-0.632702492177486,-0.123973459005356,-0.281176269054413,0.305743962526321,-0.612742386758327,-0.675435274839401,0.078832384198904,-0.43275985121727,-0.412638362497091,-0.4322419911623,-0.19311848282814,-0.210637831129134,0.106802314519882,0.867875188589096,0.984359174966812,-0.778987944126129,-0.202782429754734,-0.653294548392296,-0.541042670607567,0.103755600750446,-0.165029004216194,-0.359991014003754,0.259366400539875,-0.531864933669567,0.263988383114338,0.989819437265396,0.0435484647750854,0.626570522785187,-0.682383328676224,0.0191836506128311,-0.521175906062126,-0.561407472938299,0.109385907649994,0.157817885279655,0.826128706336021,-0.520211352966726,-0.768220961093903,0.190045773983002,0.626169472932816,0.0634014466777444,-0.314600683748722,-0.214519284665585,-1.2679355442524,-0.347491178661585,-0.192960679531097,0.216698288917542
"trouble",-0.544178307056427,0.157044440507889,0.855698704719543,0.0693697929382324,-0.799418549984694,-0.454905554652214,-0.250760801136494,0.533999001607299,-0.640071749687195,-0.337825406342745,-0.965589910745621,0.58762782998383,-0.0371490488760173,0.0378142222762108,0.139005653560162,-0.639373451471329,-0.358308792114258,-0.467750191688538,-0.544375387951732,0.0798816978931427,-0.25564419478178,-0.6403828561306,-0.958769202232361,-0.0420131906867027,-0.773560017347336,-0.263781987130642,0.35023295879364,-0.377993240952492,0.255372166633606,0.243880458176136,0.56940108537674,1.02360084652901,0.0630225837230682,1.07888317108154,0.43832966638729,-0.0528525649569929,0.118034370243549,0.274168357253075,-0.126332849264145,-0.460165128111839,-0.653149843215942,-0.803908884525299,-1.17063212394714,-0.533391982316971,0.50576950609684,0.496194928884506,0.0334024429321289,-0.10734386742115,-0.181556437164545,0.654620856046677
"(both",0.0461165197193623,0.00294303894042969,0.480832666158676,-0.468314226716757,-0.795839658007026,0.451159119606018,-0.0999030098319054,0.60859426856041,-0.332467019557953,0.317591816186905,-0.53122965991497,-0.51485051214695,-0.620860554277897,0.580542301759124,0.311782198958099,0.497502759099007,-0.942982852458954,0.0199306011199951,-0.240322172641754,-0.557713761925697,-0.640165440738201,0.349741294980049,0.592960812151432,-0.403420746326447,0.0974201261997223,-0.660313487052917,-0.479307278990746,-1.1609633564949,0.869528919458389,-0.108903632499278,-0.0216584503650665,0.165740631520748,-0.430247962474823,0.937137126922607,-0.175182729959488,-0.409428216516972,0.415381863713264,-0.629822939634323,-0.453640155494213,-0.637440145015717,-0.00789624452590942,0.747698411345482,-0.413340631872416,-0.513238415122032,-0.509419232606888,-0.447888746857643,-0.0888907052576542,-0.242633178830147,0.0624131858348846,-0.20879003033042
"causes",-0.89443401992321,-0.109641544520855,0.53424833714962,-0.219511196017265,-0.177886610850692,-0.211739850230515,-0.430690214037895,0.424425587058067,0.222192529588938,0.0891668796539307,0.600420117378235,0.0468341633677483,-0.34466590732336,1.45543229579926,-0.868947178125381,0.460521341301501,-0.209916323423386,0.253815166652203,-0.147450417280197,-0.265107369050384,0.129544254392385,-0.424719266593456,0.121930180117488,-0.272953122854233,-0.691329361870885,-0.309987902641296,-0.129533648490906,-0.271477237343788,0.325284421443939,-0.233216810971498,-0.563757285475731,0.110214933753014,0.0162883773446083,0.462288655340672,0.823069185018539,-0.00669634342193604,-0.252527892589569,0.160145193338394,-0.233235411345959,-0.0561809241771698,-0.123606510460377,0.0249622166156769,-0.357891514897346,-0.685781896114349,-0.563793167471886,-0.827581584453583,0.165950536262244,-0.00888229161500931,0.304565217345953,0.76104287058115
"code.",-0.715347126126289,-0.219078069552779,0.410997554659843,-0.472186148166656,0.0636846125125885,5.3238298278302e-05,0.792184263467789,-0.118442565202713,-0.129846699535847,1.01696702837944,0.300745408982038,0.440414279699326,-0.0357399508357048,-0.118710491806269,0.699164181947708,0.214771255850792,0.360877133905888,0.105103820562363,0.199848130345345,-0.508408546447754,0.128933457657695,-0.387063920497894,-0.446907669305801,-0.343412697315216,-0.323686480522156,0.489785399287939,-0.264392137527466,-0.173447962850332,-0.47883203625679,0.117820523679256,-0.432496920228004,0.0766646414995193,0.473729632794857,0.122593897394836,-0.600674673914909,-0.909953624010086,0.0906742662191391,0.257756099104881,0.0230784267187119,-0.495049644261599,-0.397741630673409,0.137599983601831,-0.289373755455017,-0.547345474362373,-0.0988349094986916,-0.401666834950447,-0.00214142166078091,-0.139445766806602,-0.546390056610107,-0.660644344985485
"position",0.516065843403339,-0.436461932957172,0.758249849081039,0.287145033478737,-0.396677270531654,-0.462477885186672,-1.19248601794243,-0.0348407775163651,0.135695397853851,0.194747611880302,-0.151509240269661,-0.399814710021019,-0.0545227378606796,0.601714432239532,-0.983918160200119,0.844391793012619,0.791186392307281,0.580729991197586,0.738603264093399,0.541238993406296,-1.05922651290894,-0.824752688407898,-0.400848722085357,-0.496809273958206,0.43034378811717,-0.66699264512863,-0.518775507807732,-0.283190373331308,0.34538022428751,-1.01252096891403,-1.18207651376724,0.0325307697057724,0.440067552030087,0.133362591266632,0.295188345015049,0.202428750693798,-0.0855122655630112,0.108095362782478,0.231156215071678,-0.179765693843365,0.223437484353781,0.366847296711057,-0.0610153079032898,0.0703871250152588,0.0811550691723824,-0.251130092889071,-0.0176061987876892,0.98939660564065,0.22210955619812,0.0399684906005859
"refund",0.794373363256454,0.227128311991692,-0.538516104221344,0.205219365656376,0.501094058156013,0.132098019123077,-1.12157411873341,0.174112409353256,-0.596400424838066,0.0611714273691177,-0.218180298805237,-0.537920750677586,-0.0608581239357591,-0.603880196809769,0.210476934909821,-0.334889158606529,0.163429796695709,-0.310564465820789,0.628944143652916,0.351312950253487,-0.0481751188635826,0.0672769546508789,0.492990501224995,-1.04076731204987,0.303409092128277,0.485331065952778,0.17706910893321,-0.855645895004272,-0.0367518849670887,0.163177251815796,0.354776211082935,-0.0939107835292816,-0.869872242212296,-0.998679965734482,-0.564276114106178,-0.49649041891098,0.248752053827047,-0.00658604502677917,-0.577446522191167,-0.764727294445038,1.09507694840431,-0.698506340384483,-0.989517390727997,0.635328114032745,0.152174040675163,-0.210383355617523,-0.631688743829727,-0.0918126702308655,-0.629810912534595,-0.119235634803772
"is,",-0.0398947894573212,0.131326168775558,0.355354387313128,-0.0181160718202591,-0.386200372129679,0.842393010854721,-0.344191238284111,0.00364381074905396,-0.879619419574738,0.54041451215744,-0.0596344172954559,-0.121403899043798,0.0640324354171753,0.651011183857918,-0.0939551591873169,0.902262955904007,0.475215375423431,0.551908264867961,0.384726002812386,-0.179290391504765,0.711114645004272,-0.0916080176830292,0.222092349082232,-0.375747993588448,0.0158947221934795,-0.052043154835701,-0.337327271699905,0.143056839704514,0.000205047428607941,0.459362417459488,0.0620213523507118,-0.602741122245789,-0.174956530332565,0.166660279035568,1.14611032605171,-1.0135905444622,-0.532979596406221,0.0561511516571045,-0.240766331553459,0.097574383020401,0.214464329183102,0.474908761680126,0.304501935839653,0.535529613494873,-0.125150732230395,-0.160051897168159,0.691165685653687,-0.379047084599733,-0.0858912616968155,0.234121277928352
"design.",0.122714549303055,0.926358371973038,-0.155468702316284,0.0633275806903839,-0.177737379446626,-0.382906343787909,0.561394886579365,0.360685303807259,0.184523563832045,0.398616068065166,-0.0192935168743134,0.434713870286942,-0.179690539836884,-0.00953739881515503,-0.164274606853724,0.0898221582174301,0.581049587577581,0.889284759759903,0.895535349845886,-0.0252520516514778,-0.607244586572051,0.550107836723328,-0.361187681555748,-0.948630958795547,0.347525399178267,0.348588094115257,-0.281469237990677,0.59145325422287,-0.794659793376923,-0.0436293706297874,0.258371688425541,-0.161616079509258,-0.437629348598421,0.420754879713058,0.269929926842451,-1.08287885691971,-0.227497190237045,-0.77234610915184,-0.591544732451439,0.640245318412781,0.135450024157763,0.375673994421959,0.0283482670783997,-0.0876141339540482,0.454942718148232,0.143622696399689,-0.901808857917786,-0.271366573870182,1.0875780582428,-0.209768533706665
"whole",0.144945070147514,0.179830327630043,-0.140362050384283,-0.179411649703979,0.211760371923447,0.261617558076978,0.071589007973671,-0.02262282371521,-0.0135778225958347,-0.400484224781394,-0.0255032181739807,-0.0849048048257828,-0.51961088180542,0.30598820745945,0.428961269557476,-0.154849797487259,0.482052803039551,-1.07414427399635,0.103399865329266,0.512989541515708,0.359127435833216,0.154048390686512,-0.374141022562981,0.219911530613899,0.188512057065964,-0.715918034315109,0.912153571844101,-0.520909771323204,0.672052742913365,0.407906800508499,0.0707757957279682,-0.706129491329193,-0.112929835915565,-0.355265527963638,-0.954761296510696,0.0850624330341816,-0.485203146934509,0.657288461923599,0.0602938532829285,-0.613835759460926,-0.373055033385754,-0.10328330937773,-0.262486603111029,-0.346860021352768,0.400702778249979,-0.73259773850441,1.10036212205887,0.39499069750309,-0.70596244931221,-0.263863630592823
"sources",-0.315463371574879,0.501983903348446,0.273077175021172,-0.6412672996521,-0.537887744605541,0.23298442363739,-0.268420562148094,-0.273996822535992,-0.857047140598297,-0.614021241664886,0.169057320803404,0.143681943416595,-0.950916096568108,0.0958154201507568,-0.491861917078495,-0.908341020345688,0.41918808221817,0.539265133440495,0.338910680264235,0.000567659735679626,-0.551062017679214,-0.832348465919495,-0.110147416591644,-0.446339584887028,-0.322593726217747,0.147235512733459,0.34387581050396,0.358432188630104,-0.827552616596222,-0.236804797314107,0.267414763569832,0.891248226165771,0.46294791251421,-0.152033038437366,-0.153925381600857,-0.207747220993042,-0.615384891629219,-0.0998804643750191,-0.412937492132187,-0.100179739296436,-0.698815375566483,0.224128777161241,0.193272784352303,-0.182229071855545,-0.0698292069137096,-0.215544544160366,-0.753179997205734,0.0886915698647499,-0.315222755074501,0.403788730502129
"impressive",0.325518760830164,0.21909299865365,0.501779451966286,0.544685624539852,-0.186769932508469,0.0972616430372,-0.360137671232224,0.329269520938396,-0.873302966356277,-0.293104998767376,0.0257030054926872,0.406770706176758,0.760683313012123,0.781262874603271,0.625268891453743,0.236889868974686,-0.10265702009201,-0.80693730711937,-0.282799229025841,-0.0203622160479426,-0.298740040510893,-0.380808517336845,0.377795606851578,-0.074934272095561,0.635743111371994,0.344727843999863,-0.363827832043171,0.803549200296402,0.401607278734446,-0.122540816664696,-1.01373943686485,-0.156215488910675,0.13302244246006,0.546391934156418,-0.237919054925442,0.38896819204092,-0.210397060960531,0.0839405804872513,0.0992176979780197,-0.307698741555214,-0.0622240304946899,0.705585613846779,-0.149256657343358,0.348942719399929,-0.258859790861607,-1.0392735004425,0.953249424695969,0.211328536272049,0.172626540064812,-0.0226465463638306
"sucks",0.146721951663494,0.281973849982023,0.325805407017469,0.402322188019753,-0.270312160253525,0.352348476648331,-0.149892412126064,-0.284228687174618,-0.0530675947666168,-0.0280896611511707,-0.394549006363377,0.0908949077129364,-0.0967793688178062,0.612708121538162,0.424082883866504,0.821228161454201,-0.0521949380636215,0.860256165266037,0.654779314994812,-0.0826388821005821,0.130299903452396,0.486406184732914,-0.377583139576018,-0.661796182394028,0.300670012831688,0.136096954345703,-0.188511870801449,0.23497062921524,0.422137126326561,0.487088054418564,-0.0895532965660095,-0.475828260183334,-0.245528396219015,-0.376288987696171,0.180437259376049,-0.443475887179375,-0.356674060225487,-0.426938101649284,0.234417589381337,0.462222084403038,-0.374558791518211,-0.173442665021867,0.364866422489285,0.386873468756676,-0.492070659995079,-0.447061941027641,-0.160620078444481,0.104449100792408,-0.653884172439575,0.51167481392622
"(i",0.273225717246532,-1.07376855611801,-0.0840687155723572,0.0866882759146392,-0.0618561590090394,0.216975413262844,-0.193501323461533,0.598188936710358,0.0927738603204489,0.46890577673912,0.0951332598924637,0.646892741322517,-0.320328801870346,0.36403226852417,-0.482242863625288,0.211877312511206,-1.03801064193249,-0.36697952914983,-0.702054232358932,-0.640479862689972,-0.499827224761248,0.17733746021986,-0.275072682648897,0.723998129367828,-0.0755944103002548,-0.594164565205574,0.195216238498688,-0.647157303988934,0.648769915103912,-0.079841285943985,0.357938222587109,-0.0419839322566986,-0.0115534961223602,-0.438805907964706,-0.138633461669087,0.108074985444546,-0.266908906400204,0.168648285791278,0.18008129671216,-0.516879066824913,-0.463067848235369,-0.621893435716629,-0.200405903160572,-0.769874721765518,-0.717157050967216,-0.360358215868473,-0.582305833697319,0.313429400324821,0.15788197517395,-0.896340429782867
